gvkey,fyear,prob_ada
29453,2003,0.3465752441461412
29459,2003,0.3666551584243945
29497,2003,0.3608357961042463
29511,2003,0.354641521300031
29514,2003,0.3398296387904902
29517,2003,0.36302107589043353
29577,2003,0.3660545929131928
29608,2003,0.32988032243758153
29612,2003,0.34792812715977717
29616,2003,0.3452000290298342
29622,2003,0.3561281783870189
29627,2003,0.36987348850395674
29634,2003,0.35097419633844795
29647,2003,0.3611060978379999
29661,2003,0.35428118741889414
29668,2003,0.3613253460475161
29669,2003,0.34674390501703306
29685,2003,0.36881147030269507
29692,2003,0.35606508236719914
29698,2003,0.3550424186865089
29705,2003,0.36104377178474556
29706,2003,0.3448948156972253
29709,2003,0.3548677410219985
29717,2003,0.3110167644050139
29728,2003,0.36751887283356627
29729,2003,0.32685027476156
29736,2003,0.36156962457634534
29741,2003,0.3525034190225806
29746,2003,0.3326999165414601
29751,2003,0.35762785067628117
29757,2003,0.3728630319082518
29762,2003,0.36444407858549
29764,2003,0.3500507249358108
29772,2003,0.3379563516997687
29789,2003,0.3614496887266269
29791,2003,0.3383613275698437
29818,2003,0.34323912315079397
29823,2003,0.35729471654065675
29829,2003,0.3612023688576631
29830,2003,0.3532857042074202
29846,2003,0.35609913994550735
29886,2003,0.3737222100575152
29887,2003,0.3523874306103285
29894,2003,0.35590404070923026
29900,2003,0.35889480929713746
29901,2003,0.3490702258062465
29909,2003,0.3499521791495862
29910,2003,0.3679507030516494
29921,2003,0.34061168592857227
29934,2003,0.36375815360228253
29942,2003,0.3535643823151219
29964,2003,0.34749193025199
29965,2003,0.3438210378735771
29968,2003,0.3296078784965525
29992,2003,0.3302271940261054
30007,2003,0.3443410287114294
30008,2003,0.31867100252063446
30009,2003,0.37499716536927413
30016,2003,0.34190664129732856
30024,2003,0.35071783941542434
30030,2003,0.34765389778088646
30032,2003,0.3435295931808814
30037,2003,0.32513370887108306
30095,2003,0.3529290276485126
30098,2003,0.35639380326377873
30109,2003,0.34421517178654726
30121,2003,0.3485953201851754
30130,2003,0.3245764970614195
30137,2003,0.3420688159021891
30138,2003,0.36900067611066034
30143,2003,0.3376012033632982
30161,2003,0.36516493295272995
30163,2003,0.3525331552968354
30169,2003,0.3513346428075751
30175,2003,0.3459289209635962
30177,2003,0.34613270718646855
30178,2003,0.3762022442455916
30185,2003,0.35408542370280877
30193,2003,0.34775934681536025
30197,2003,0.34889164777964127
30198,2003,0.36391050080576093
30199,2003,0.35274664225987395
30205,2003,0.37586589063442083
30209,2003,0.34227125055049495
30219,2003,0.35563584195384523
30220,2003,0.35562663339867223
30226,2003,0.3144320630389957
30231,2003,0.333948164287705
30233,2003,0.33402921416556963
30236,2003,0.35501500755283133
30247,2003,0.34233255524766615
30255,2003,0.33200692306678986
30259,2003,0.35201265781814856
30260,2003,0.3534544637412345
30265,2003,0.34646003234771244
30283,2003,0.369315430933735
30310,2003,0.3500370554657859
30331,2003,0.3437219181833081
30352,2003,0.3504505821205782
30358,2003,0.3285110132549022
30398,2003,0.347056703053873
30399,2003,0.3364644407437948
30423,2003,0.36321550231595096
30436,2003,0.35790625962251005
30443,2003,0.3534501136361725
30450,2003,0.35175334541211833
30462,2003,0.347031053789474
30466,2003,0.3382671674669091
30477,2003,0.3596326349469654
30538,2003,0.3371505457274856
30540,2003,0.35309486993661626
30554,2003,0.3572270123987698
30558,2003,0.3585288578295561
30559,2003,0.34961153523314675
30576,2003,0.35723421330936117
30584,2003,0.35443357345824983
30598,2003,0.35575256300414637
30608,2003,0.3613758753246391
30618,2003,0.3609456398953504
30645,2003,0.34719168423703395
30651,2003,0.3506231507889351
30662,2003,0.3494917775229202
30666,2003,0.3358305242804638
30671,2003,0.35900540749375726
30674,2003,0.34528209483363065
30709,2003,0.3632456555535983
30710,2003,0.34436201897850677
30714,2003,0.36821304523721077
30718,2003,0.3576700270800303
30720,2003,0.36536508424960085
30746,2003,0.3520511817115564
30747,2003,0.3364153503741956
30751,2003,0.3515433389318918
30775,2003,0.32476008885508767
30783,2003,0.3354331837423394
30788,2003,0.3367762828100581
30797,2003,0.33541638215578623
30806,2003,0.3469206085654447
30807,2003,0.3537785394821155
30821,2003,0.34296302038983584
30832,2003,0.3319738037336736
30838,2003,0.31353670922689747
30843,2003,0.36892493119146247
30847,2003,0.3520747141783883
30861,2003,0.34059613762785196
30862,2003,0.3361731952836204
30874,2003,0.33653887789696724
30877,2003,0.34640719405702275
30884,2003,0.3397012600793511
30891,2003,0.3770426181476919
30899,2003,0.35544451333520055
30925,2003,0.33863949228493834
30928,2003,0.3580752931373876
30939,2003,0.3639426209246945
30945,2003,0.35851505711567067
30950,2003,0.3513395699511075
30964,2003,0.36308390549989483
30971,2003,0.3768213080487206
31009,2003,0.3332222042977044
31010,2003,0.3131357364021341
31012,2003,0.3522561404924642
31024,2003,0.3355804990776174
31032,2003,0.3481580348874366
31037,2003,0.3347482887250152
31041,2003,0.31026340430162314
31055,2003,0.34805247773821224
31093,2003,0.35531703333222986
31096,2003,0.36423684298642894
31099,2003,0.3349901938254391
31114,2003,0.34175546457594036
31120,2003,0.3274665605650757
31142,2003,0.3446139241655918
31147,2003,0.34208083269059614
31168,2003,0.34259997429505235
31170,2003,0.35149099968968534
31189,2003,0.35776669573778497
31190,2003,0.3607773276743922
31193,2003,0.3606665427298948
31203,2003,0.352538451022426
31205,2003,0.3558137221456519
31214,2003,0.32013917321348745
31223,2003,0.3688125378125271
31232,2003,0.33721066132269273
31234,2003,0.34848055914305814
31255,2003,0.343762014645976
31285,2003,0.3582843417162335
31300,2003,0.34643002774328824
31307,2003,0.35765646278199803
31381,2003,0.34861304657475206
31389,2003,0.36952253973787785
31392,2003,0.34985505160219005
31403,2003,0.3607367675693584
31419,2003,0.34582338302639754
31424,2003,0.33156769794354335
31453,2003,0.3613248181648592
31456,2003,0.33839898210440267
31474,2003,0.3754269758520722
31479,2003,0.3255216550079135
31483,2003,0.35107324582563393
31500,2003,0.35894421639452134
31517,2003,0.34354011782321625
31518,2003,0.3291898041329237
31519,2003,0.3386118590057002
31524,2003,0.3557878390015835
31528,2003,0.3228202900169516
31560,2003,0.3373924869413565
31562,2003,0.338375031371289
31564,2003,0.3533966256899051
31567,2003,0.35043331955174195
31578,2003,0.35521691648366693
31587,2003,0.3556966623218367
31590,2003,0.3549575119158479
31591,2003,0.35217431550996897
31600,2003,0.34569774993023716
31607,2003,0.3470088147893143
31614,2003,0.3704840668809097
31629,2003,0.3200538624195269
31634,2003,0.33296509136218394
31660,2003,0.34254462748440423
31673,2003,0.3689691766566079
31674,2003,0.3768044403646399
31683,2003,0.3614805940269194
31689,2003,0.3271131746437628
31727,2003,0.3236983866583722
31732,2003,0.3563504956134785
31738,2003,0.35543322748104533
31743,2003,0.34551336065221333
31748,2003,0.36572602083749167
31752,2003,0.3656966423856582
31763,2003,0.36843423748033943
31766,2003,0.34795210817135935
31811,2003,0.3354911184159777
31831,2003,0.3385030999260253
31846,2003,0.33833729502716087
31881,2003,0.35172565880784634
31882,2003,0.3530286235900725
31887,2003,0.35516959363668366
32280,2003,0.37068821075282127
60796,2003,0.33349442063300727
60800,2003,0.364030194081786
60801,2003,0.3620331837947183
60802,2003,0.33448204042638935
60835,2003,0.3538826381104925
60846,2003,0.3364621991428003
60847,2003,0.33262487263414353
60857,2003,0.3456607237717708
60875,2003,0.3565631106889977
60887,2003,0.35645815941752795
60888,2003,0.314236402919287
60897,2003,0.37906280983353047
60898,2003,0.36394802147838334
60900,2003,0.33852497094816314
60911,2003,0.33095479333305294
60920,2003,0.3894887881729081
60923,2003,0.33738867778025994
60931,2003,0.36447747989414414
60942,2003,0.3616195538838008
60973,2003,0.374784252972084
60979,2003,0.35900603680284626
60992,2003,0.3522102677604002
61028,2003,0.35241073843405135
61030,2003,0.3465776020659786
61034,2003,0.34248686835568204
61060,2003,0.3458815124265857
61065,2003,0.34975180527310096
61068,2003,0.34530278095241046
61069,2003,0.3406568267759713
61081,2003,0.3473224086406364
61108,2003,0.3275534522930517
61122,2003,0.36131429763662987
61140,2003,0.32557705021594346
61151,2003,0.35460240482761723
61158,2003,0.3514893073803606
61166,2003,0.3372383995076306
61167,2003,0.3425766889194096
61179,2003,0.3634583484204882
61181,2003,0.3619831716971775
61182,2003,0.36351334956099546
61187,2003,0.32010692057395845
61192,2003,0.3351689654765394
61198,2003,0.34957814002501797
61212,2003,0.3454282939700765
61214,2003,0.348443715570942
61243,2003,0.3652528960004218
61253,2003,0.3679550324392074
61255,2003,0.3075352409816533
61256,2003,0.33992590629459524
61257,2003,0.3491912305564816
61285,2003,0.3544987904540572
61296,2003,0.34593391803093004
61321,2003,0.3483554443344931
61335,2003,0.36201474104945375
61338,2003,0.3562968389577796
61339,2003,0.3346621738771696
61340,2003,0.3534462887556862
61349,2003,0.36223857383929703
61350,2003,0.36914328825528236
61352,2003,0.3360280897353852
61355,2003,0.35895884359515845
61356,2003,0.3534207914754003
61361,2003,0.36001921384166413
61376,2003,0.3432897002519368
61381,2003,0.3505933179489322
61396,2003,0.353357870350748
61397,2003,0.35885154899562755
61398,2003,0.351576908564263
61399,2003,0.35588069712565423
61400,2003,0.33438709296367075
61401,2003,0.3585123373263543
61402,2003,0.3595829209610832
61403,2003,0.34837426317321146
61404,2003,0.3537368813882609
61409,2003,0.3148453741575134
61411,2003,0.36797683451255253
61414,2003,0.33187631338692114
61417,2003,0.331027925386993
61418,2003,0.32013194097031755
61420,2003,0.37158317392641
61425,2003,0.33899005339150234
61427,2003,0.3498268318392518
61435,2003,0.35335567847974125
61437,2003,0.3374585749564055
61439,2003,0.34467850358511976
61440,2003,0.35337494716111806
61441,2003,0.36772646419673866
61462,2003,0.3304409653475671
61483,2003,0.36664555660975795
61490,2003,0.3147810177907974
61496,2003,0.38989794697771146
61498,2003,0.3402134630522083
61513,2003,0.3519085235277382
61516,2003,0.37959389729659193
61519,2003,0.34962086146567706
61531,2003,0.33547449232981047
61534,2003,0.36566413003233994
61536,2003,0.37205134350912294
61546,2003,0.3495894513415185
61548,2003,0.3411436203560242
61552,2003,0.35026665911657595
61556,2003,0.3551700973176512
61558,2003,0.3547152927218996
61562,2003,0.35462592656411024
61566,2003,0.3480300705065512
61567,2003,0.3602248517168715
61570,2003,0.3633027426247222
61574,2003,0.353740613071019
61575,2003,0.35292108372576403
61576,2003,0.3703444197181688
61583,2003,0.3526570754019793
61584,2003,0.3431295922097871
61587,2003,0.3697982339294036
61591,2003,0.3506742125088884
61592,2003,0.34914771526387195
61600,2003,0.3582960568984668
61610,2003,0.373208408911421
61616,2003,0.3515620883026726
61631,2003,0.33851765276900747
61635,2003,0.354697070277158
61645,2003,0.33676481764878924
61655,2003,0.3490003286144083
61661,2003,0.39732722255016195
61662,2003,0.34047467158797307
61664,2003,0.3400586607427249
61673,2003,0.36710519951540577
61676,2003,0.3532416421210711
61685,2003,0.378790563304598
61689,2003,0.3494203464006908
61690,2003,0.3478335301041077
61691,2003,0.332040500395926
61694,2003,0.35576852218992655
61703,2003,0.34210783306307296
61706,2003,0.35453203283163
61709,2003,0.3582760258173851
61712,2003,0.36201505455268435
61718,2003,0.3687162966739528
61719,2003,0.33583717656605755
61721,2003,0.3569681854805781
61725,2003,0.35686413762411945
61726,2003,0.3568759512025585
61730,2003,0.3329580875590053
61745,2003,0.36370045043547095
61746,2003,0.3415549897369233
61750,2003,0.3647282709360902
61753,2003,0.3369675100401451
61755,2003,0.34801635713560136
61758,2003,0.35960128921741547
61759,2003,0.3599718609353187
61763,2003,0.3656776621480118
61766,2003,0.3359923969363671
61776,2003,0.34251662415934003
61781,2003,0.35868101156104965
61793,2003,0.352824613168586
61803,2003,0.3599756398874573
61811,2003,0.3373686740668431
61814,2003,0.34644222171254574
61858,2003,0.3502249695564422
61870,2003,0.35078393912418054
61871,2003,0.3652513224013639
61877,2003,0.32043981334224036
61880,2003,0.3489501846972656
61883,2003,0.3589550851127355
61899,2003,0.35119299215663735
61901,2003,0.34791460240014954
61902,2003,0.3566802017562552
61925,2003,0.361167205785847
61928,2003,0.3332946051464699
61960,2003,0.3526720072149024
61971,2003,0.3728960860418018
61974,2003,0.3275927623416441
61979,2003,0.34271337285794184
61984,2003,0.33781436172177587
61996,2003,0.36354093307304863
62016,2003,0.36050351645200546
62027,2003,0.3503219810766447
62046,2003,0.32750223798315126
62057,2003,0.32557928477055226
62064,2003,0.35925589997301044
62070,2003,0.3705083643160342
62072,2003,0.3614875597076878
62073,2003,0.34483977832554324
62078,2003,0.33292620070033313
62079,2003,0.3604399604116811
62088,2003,0.34881273425000153
62093,2003,0.3640888119105085
62100,2003,0.34277262791679536
62101,2003,0.3340684574192539
62107,2003,0.3467771310121051
62110,2003,0.326206289360817
62111,2003,0.3329958992763481
62122,2003,0.3760074342370936
62132,2003,0.3016154727384065
62134,2003,0.3330453254665272
62168,2003,0.3486038495697253
62169,2003,0.359125252878602
62170,2003,0.3273838323389041
62178,2003,0.3629835713094894
62189,2003,0.329830539467841
62196,2003,0.34787712197779674
62201,2003,0.36250422267265353
62203,2003,0.36643934977784465
62204,2003,0.33156924905712426
62213,2003,0.36074582540893946
62221,2003,0.3650537918134819
62237,2003,0.33410208583908274
62257,2003,0.3370379280298788
62262,2003,0.36468851765942595
62266,2003,0.3640687588246787
62269,2003,0.32715034837579005
62278,2003,0.40529746381914733
62285,2003,0.3521083615309632
62288,2003,0.38354899774692613
62290,2003,0.35483650290925656
62292,2003,0.33749324034137207
62296,2003,0.34134645229417954
62302,2003,0.3640244082431411
62305,2003,0.3851288135471572
62311,2003,0.325980972832668
62313,2003,0.3472847226504836
62317,2003,0.36443038017597607
62330,2003,0.35594399658987846
62336,2003,0.35015285151986353
62344,2003,0.3372418516192818
62364,2003,0.32852273050112035
62374,2003,0.3561813470654575
62382,2003,0.3482437986843194
62395,2003,0.36238904918731557
62399,2003,0.3529828126678166
62403,2003,0.3649325533124516
62412,2003,0.3119239002584651
62437,2003,0.3395321739143681
62446,2003,0.3903332440040542
62491,2003,0.3605008314617811
62498,2003,0.346624723812254
62510,2003,0.33133040464564584
62511,2003,0.3462235901154452
62512,2003,0.35763418061819385
62516,2003,0.3444182870256096
62525,2003,0.36035462165684207
62549,2003,0.36334802373174674
62553,2003,0.34869905623284475
62555,2003,0.3460100062869992
62559,2003,0.34066934190576703
62571,2003,0.35315773950239626
62582,2003,0.32928106745776575
62590,2003,0.35693428572670205
62597,2003,0.3424771513910973
62602,2003,0.3375678371637868
62607,2003,0.3392753346844117
62608,2003,0.3239432024429907
62612,2003,0.36726310000902956
62618,2003,0.3579526385135258
62621,2003,0.35693448071190653
62631,2003,0.36360518566838695
62632,2003,0.33931084299573866
62634,2003,0.36685694811565317
62640,2003,0.3322715206829177
62649,2003,0.3528817424325829
62655,2003,0.36284344330133944
62666,2003,0.3565682140322256
62667,2003,0.3499078145959314
62683,2003,0.3400374787146138
62686,2003,0.3475359882831312
62694,2003,0.34650509827019144
62700,2003,0.37086451069386517
62702,2003,0.29363812473261547
62703,2003,0.35566214517902345
62709,2003,0.3456584909820526
62710,2003,0.3516302690452434
62728,2003,0.3302500893731566
62732,2003,0.34532241496211596
62733,2003,0.3646136278956918
62745,2003,0.3631902742152966
62748,2003,0.36430929867356465
62768,2003,0.3798901386064389
62784,2003,0.3587821983689986
62797,2003,0.35516938988301716
62804,2003,0.3504902391343161
62811,2003,0.3455012435951181
62821,2003,0.3395985822126278
62822,2003,0.34715679999803845
62823,2003,0.3774032448232417
62824,2003,0.3406181697781956
62826,2003,0.3326132666642317
62829,2003,0.3184600009704782
62832,2003,0.3477860044654443
62836,2003,0.34359564685802363
62844,2003,0.3151577130622603
62846,2003,0.3387739854787729
62854,2003,0.3521548541490207
62865,2003,0.35645937087294793
62870,2003,0.3345101403541607
62874,2003,0.3523792893605896
62897,2003,0.3604229531791939
62898,2003,0.35242238847279483
62911,2003,0.3321560093553792
62913,2003,0.34629090462603557
62921,2003,0.34410320359461716
62922,2003,0.34975832375486093
62923,2003,0.3307756047970742
62924,2003,0.3266439657809622
62929,2003,0.3560123969345508
62948,2003,0.3603144624179999
62954,2003,0.358866808116756
62956,2003,0.3566415552128589
62957,2003,0.34143626639437485
62960,2003,0.360836705314989
62967,2003,0.35702318326429616
62977,2003,0.3393872125858125
62984,2003,0.34978189210896643
62990,2003,0.33799987601764303
63000,2003,0.3561516677748331
63005,2003,0.3544266237245464
63006,2003,0.34661353908584425
63018,2003,0.3312230682038126
63023,2003,0.3463351429841222
63026,2003,0.3392566991132002
63029,2003,0.3816133033922156
63030,2003,0.3325202213340215
63050,2003,0.33707565650551025
63052,2003,0.33785476530031106
63054,2003,0.34983740842359307
63055,2003,0.34032821513420075
63059,2003,0.34599791865830865
63064,2003,0.31470562093395565
63080,2003,0.353468824830331
63081,2003,0.3337579719472132
63083,2003,0.3647557067465504
63084,2003,0.34433862446686275
63100,2003,0.3432282357099286
63102,2003,0.36863698354390834
63106,2003,0.29620692710780816
63122,2003,0.35597221926991257
63123,2003,0.3519091502717424
63138,2003,0.35355054045956036
63142,2003,0.34443729789834004
63144,2003,0.35943316592361446
63147,2003,0.36179670018828153
63154,2003,0.37723296244431903
63157,2003,0.32107184402132705
63161,2003,0.3676029513623619
63162,2003,0.2935647163746189
63169,2003,0.35365124811931103
63172,2003,0.34336695960414615
63180,2003,0.34031812462673205
63185,2003,0.3476434687062306
63186,2003,0.3485688105460055
63188,2003,0.34343103023527305
63194,2003,0.3480895860852175
63195,2003,0.3500575841356616
63196,2003,0.357948477304362
63220,2003,0.35937855199281765
63246,2003,0.3344893372375446
63252,2003,0.3596168612432084
63281,2003,0.353401512073833
63297,2003,0.3476826661879659
63320,2003,0.3274309467602979
63334,2003,0.37439202097897684
63338,2003,0.3429353868921288
63374,2003,0.3595540958840987
63383,2003,0.3372511784125124
63384,2003,0.3578549431444434
63405,2003,0.3395352901402996
63412,2003,0.34414482335900815
63417,2003,0.35002398336033497
63422,2003,0.35697411655887
63424,2003,0.3580515191509205
63446,2003,0.35914656702391484
63447,2003,0.34841201211786477
63448,2003,0.3584529808758958
63454,2003,0.3350532736888181
63460,2003,0.33859377414615205
63470,2003,0.36196418728080637
63477,2003,0.36338520629219767
63483,2003,0.36035957737364704
63495,2003,0.35956910885439114
63498,2003,0.35683524908532266
63500,2003,0.3525514246408323
63520,2003,0.3759602487525255
63525,2003,0.34778405936919865
63527,2003,0.366451433206266
63531,2003,0.3393775448086738
63559,2003,0.3547126135186481
63572,2003,0.35728033862688724
63574,2003,0.36492069947503436
63593,2003,0.36947288608478723
63601,2003,0.351855840063587
63602,2003,0.3415478403893631
63604,2003,0.36778338499286173
63605,2003,0.34148287603197613
63607,2003,0.3370278817199276
63617,2003,0.3556600059247648
63621,2003,0.3464938840245352
63635,2003,0.37591807565659324
63637,2003,0.3559606990748245
63645,2003,0.35824351497692775
63650,2003,0.3072742564436881
63651,2003,0.3633351790010496
63657,2003,0.370161632636665
63661,2003,0.3648921303023088
63663,2003,0.3406665410941772
63667,2003,0.3505554022519331
63669,2003,0.37656351891549844
63671,2003,0.3461554864876013
63676,2003,0.3329507743891
63679,2003,0.3574258362488617
63690,2003,0.33024513849333825
63698,2003,0.3745715434405421
63700,2003,0.36780276910818177
63707,2003,0.3439043477571242
63708,2003,0.3346195893344542
63716,2003,0.36583712806342006
63726,2003,0.3855966942462642
63739,2003,0.34095324472527666
63742,2003,0.33966728923020256
63752,2003,0.3093170475584992
63763,2003,0.3560614658437873
63766,2003,0.35499983196560914
63768,2003,0.3404841395489152
63769,2003,0.34484095401136183
63789,2003,0.33014672618022145
63795,2003,0.3597852476943935
63798,2003,0.33925895464391853
63800,2003,0.35769848420839523
63804,2003,0.3386197014245631
63812,2003,0.3542473667332528
63848,2003,0.35413137494599123
63857,2003,0.32705676865710753
63858,2003,0.3541681774601843
63863,2003,0.35240824110613495
63866,2003,0.33504924645521245
63874,2003,0.3544956175092856
63892,2003,0.36961487383392433
63894,2003,0.36555396710214927
63898,2003,0.33932892052421537
63899,2003,0.36544653247724923
63904,2003,0.3511964433980025
63907,2003,0.3522732274363559
63914,2003,0.3654324812490454
63915,2003,0.3143656739298661
63919,2003,0.37053561823991227
63922,2003,0.34519938622153357
63927,2003,0.365121552140795
63928,2003,0.364870215502552
63930,2003,0.34063461210097395
63938,2003,0.3431489465838505
63942,2003,0.3542481309451851
63945,2003,0.35873989574560683
63952,2003,0.3525866356697357
63959,2003,0.3423397081482114
63971,2003,0.3556212452130472
63976,2003,0.3351080875898457
63979,2003,0.31723168594087026
63980,2003,0.3742405151046926
63987,2003,0.3507328878607644
63996,2003,0.3341311967157945
64004,2003,0.3243387481627729
64009,2003,0.3506832499363727
64016,2003,0.34926674358086335
64017,2003,0.3605157349880971
64024,2003,0.3185419251352444
64027,2003,0.328462622696275
64030,2003,0.34357736788216275
64038,2003,0.372978551569922
64041,2003,0.3749051025253482
64048,2003,0.3585970739786275
64049,2003,0.3412641286678045
64054,2003,0.3627649806575711
64055,2003,0.36622816078957215
64057,2003,0.33184654193076657
64060,2003,0.37206241825882264
64061,2003,0.3571668022002173
64077,2003,0.4047017330703148
64079,2003,0.33609871609324604
64088,2003,0.3697170986237405
64099,2003,0.34020769939621187
64102,2003,0.35820806088537
64110,2003,0.33451748035212714
64121,2003,0.35391159887498774
64135,2003,0.3385063220100871
64154,2003,0.3689992342324908
64159,2003,0.3359164953725318
64162,2003,0.34894071948897637
64165,2003,0.3525445681414524
64166,2003,0.36722518199478416
64169,2003,0.338005961046437
64175,2003,0.36092087612851437
64181,2003,0.3486629744382309
64182,2003,0.31762828948731897
64197,2003,0.3745162520256866
64209,2003,0.3781107959622295
64223,2003,0.36687899487287406
64254,2003,0.3394913729309125
64275,2003,0.3440581060145181
64278,2003,0.34623393279091863
64279,2003,0.33762526545385985
64302,2003,0.34208824287554296
64304,2003,0.34452009053837773
64314,2003,0.3312444303758459
64319,2003,0.36190042680197526
64325,2003,0.365049853312566
64334,2003,0.3339638389167358
64336,2003,0.33871477050368914
64344,2003,0.34265678087440876
64346,2003,0.36771906899955165
64351,2003,0.3337136797671008
64355,2003,0.3155064884672607
64363,2003,0.34502803431402057
64364,2003,0.33810133076322646
64367,2003,0.36195272071062146
64371,2003,0.3389440286806737
64375,2003,0.35527027642206493
64381,2003,0.34693262795837115
64386,2003,0.350121837464415
64389,2003,0.35345510025663524
64392,2003,0.3613186980249119
64402,2003,0.35477579818936816
64404,2003,0.3329529171898853
64408,2003,0.35810718996292284
64410,2003,0.3625509776405961
64412,2003,0.35042010216844127
64418,2003,0.339732497612631
64451,2003,0.3193976316395754
64455,2003,0.3449255613275662
64485,2003,0.3336494563067465
64486,2003,0.3645198374790662
64488,2003,0.33952941583020607
64497,2003,0.3563216376251323
64511,2003,0.34347896179488596
64515,2003,0.3419698841726955
64523,2003,0.35692990024007226
64534,2003,0.298297271843593
64535,2003,0.34274502400239
64539,2003,0.3611436185984241
64542,2003,0.3407646411233925
64549,2003,0.36879628182191854
64550,2003,0.3292743985750826
64568,2003,0.3564547191906819
64583,2003,0.36033957874806843
64595,2003,0.3669072499549773
64597,2003,0.3605868297001399
64602,2003,0.352034040324546
64605,2003,0.3666916590555075
64606,2003,0.3399189273379799
64608,2003,0.3361360340564613
64620,2003,0.35876676750848047
64626,2003,0.3352023761144299
64637,2003,0.3453090378174577
64638,2003,0.3430063093644554
64663,2003,0.3500475578424021
64675,2003,0.38423728136962754
64690,2003,0.3656033102802679
64708,2003,0.3637169216342321
64741,2003,0.338797824999953
64746,2003,0.345328769807724
64747,2003,0.3407969935460939
64760,2003,0.36690246816155375
64767,2003,0.3449891708988701
64791,2003,0.33737522304589734
64795,2003,0.3527968358697401
64796,2003,0.32762421690448223
64820,2003,0.3467929105533182
64835,2003,0.3341718964798767
64837,2003,0.34988823960271465
64839,2003,0.3395198337504126
64848,2003,0.36399123760384106
64851,2003,0.35338783841301896
64853,2003,0.34697217522325957
64865,2003,0.34363017017983394
64866,2003,0.31623674600172486
64891,2003,0.36110160750879694
64896,2003,0.37640907964470893
64902,2003,0.348414500386926
64910,2003,0.34085206839968846
64915,2003,0.361737156823461
64917,2003,0.31582448487800663
64918,2003,0.33507860334295253
64929,2003,0.3788246166170958
64934,2003,0.3532412237647834
64955,2003,0.34851734334407325
64965,2003,0.33885563988520007
64981,2003,0.3605013759060458
64985,2003,0.3564932348065295
64993,2003,0.34433922146210216
64997,2003,0.3673018505213328
65006,2003,0.34318963206655295
65011,2003,0.36113016179916896
65014,2003,0.3559918869880559
65015,2003,0.3533437004768973
65016,2003,0.36283308873437115
65021,2003,0.32537877077108907
65026,2003,0.3430033232990684
65042,2003,0.35117815363844984
65054,2003,0.2960127946559365
65072,2003,0.3691322055282034
65084,2003,0.3376507972458594
65088,2003,0.34618405761023313
65105,2003,0.35386486031541403
65107,2003,0.348611412540678
65128,2003,0.3394047148058048
65130,2003,0.33422136690234905
65134,2003,0.34288227381697023
65137,2003,0.37042911967249337
65141,2003,0.33209374092721605
65142,2003,0.3482469747709898
65148,2003,0.34163946521291627
65180,2003,0.35310282608595345
65189,2003,0.33635137408088434
65215,2003,0.3622611572032188
65217,2003,0.3545582760607836
65218,2003,0.34874781776109065
65220,2003,0.33791802461916637
65226,2003,0.3522282630544785
65236,2003,0.35405853092807754
65242,2003,0.3329274199559519
65243,2003,0.33867273221003924
65244,2003,0.34403734683743054
65247,2003,0.3635078190063729
65248,2003,0.34820815392888815
65268,2003,0.37043687906441336
65270,2003,0.34342859147331123
65280,2003,0.3676918327928963
65286,2003,0.3535310475527011
65287,2003,0.34954430936424397
65292,2003,0.36118509871373844
65306,2003,0.34060627476415745
65317,2003,0.3526033930833808
65320,2003,0.3554875554873291
65342,2003,0.3179845669138044
65343,2003,0.35060348208019293
65344,2003,0.34939267519551553
65350,2003,0.32866704928942286
65368,2003,0.35554926353862104
65380,2003,0.3595860871533456
65387,2003,0.35876323817691586
65389,2003,0.36521590980557483
65404,2003,0.3532048176179311
65406,2003,0.373182736521981
65413,2003,0.3379516825665474
65417,2003,0.3473361662280511
65421,2003,0.35998342715697296
65448,2003,0.3412266969143428
65449,2003,0.34714210496923775
65457,2003,0.35036470803949715
65459,2003,0.3747275606787391
65460,2003,0.3503922222063215
65461,2003,0.352338890635557
65469,2003,0.3688143012153358
65474,2003,0.33705901759430873
65482,2003,0.34101527149940214
65484,2003,0.33645638670301586
65489,2003,0.3356972207906411
65491,2003,0.3363754063150237
65494,2003,0.35895104702770275
65500,2003,0.31582582811330784
65527,2003,0.34774721898162647
65544,2003,0.3387685073057809
65550,2003,0.33946119061865165
65553,2003,0.3258948772559135
65554,2003,0.3401512931352773
65569,2003,0.36002915306223515
65578,2003,0.33761972934546053
65587,2003,0.34797647513381047
65590,2003,0.3629367695413259
65605,2003,0.3396489468535157
65607,2003,0.35325702979814244
65622,2003,0.33854928428285325
65630,2003,0.35143182504451675
65637,2003,0.34592930741518907
65643,2003,0.3509547941717246
65655,2003,0.3550417055596215
65662,2003,0.33928356644998653
65664,2003,0.3624641454429755
65666,2003,0.35477185056661004
65670,2003,0.3636662337001873
65671,2003,0.33337649538343556
65676,2003,0.3555497660390152
65679,2003,0.34008701227937066
65681,2003,0.3662144062626962
65686,2003,0.3572954839295218
65692,2003,0.35514025114821496
65702,2003,0.34834790400312504
65703,2003,0.34063597832557907
65708,2003,0.35980142520809844
65718,2003,0.367606453334904
65722,2003,0.30013892380560064
65732,2003,0.33443267348264677
65738,2003,0.3611960155243004
65739,2003,0.3378712959527291
65765,2003,0.35194168567340806
65771,2003,0.3662065253317603
65772,2003,0.3651537610617721
65776,2003,0.3358114118550531
65783,2003,0.38242652819679845
65790,2003,0.36881911476148344
65803,2003,0.3546369500732454
65827,2003,0.3036041768099554
